Product type,Product template,Brand,Parent ID,Bundled products,Sku ID,Name product EN,Description product EN,Name product DE,Description product DE,Name product FR,Description product FR,Name product AR,Description product AR,EAN,Pricing Measure value,Pricing Measure Unit Code,In Stock,Weight Kg PS,Depth mm,Width mm,Height mm,Weight Kg product,Image 1,Image 2,Image 3,PDF data sheet,Link video YouTube,Pipe cutter dimensions,T-shirt size,Number of cutting wheels,Dimension,External hex,Wrench dimension,Shoes size,Inhex,Head screw size,Customs codes,Country of origin,Lithium battery,Minimum purchase to the supplier,Pieces per pack,Number of packs,Total pieces,Blades,Stock US,Stock UK,Stock FR,Stock DE,Tax GB,Tax US,Tax FR,Tax DE,Tax IT,PowerZone mixins
BASIC,,Stahlwille,,,60032000,Mini pipe cutters ø3-16mm,"For pipes made of copper, brass and light metal as well as for hard plastic pipes and thin-walled steel pipes.
Colour silver-grey (RAL 9006).",Rohrabschneider MINI ø3-16mm,"Für Rohre aus Kupfer, Messing und Leichtmetall sowie für Hartkunststoffrohre und dünnwandige Stahlrohre.
Farbe silbergrau (RAL 9006).",Coupe-tubes MINI ø3-16mm,"Pour les tubes en cuivre, laiton et métal léger ainsi que pour les tubes en plastique dur et les tubes en acier à paroi mince.
Couleur gris argenté (RAL 9006) .",ميني Ø3-16mm قواطع,"لأنابيب النحاس والنحاس والنحاس والمعادن الخفيفة ، وكذلك للأنابيب البلاستيكية الصلبة وأنابيب الفولاذ الجداري الرفيع.
اللون الرمادي الفضي (RAL 9006).",4018754329397,1,pc,TRUE,0.11526,19,35,55,0.102,14200_60032000.jpg,,,103206_PDS_DURABLE_EN.pdf,,,,,,,,,,,82034000,ES,,1,1,1,1,TRUE,359,359,359,359,STANDARD,STANDARD,STANDARD,STANDARD,STANDARD,https://res.cloudinary.com/saas-ag/raw/upload/v1678979939/powerzone/mixins/powerzone_jsonschema_v1.json
BASIC,,Stahlwille,,,61012750,1/3 TCS Foam inlay 530x350x40mm,"Tool insert modular system Tool Control System (TCS) - safety integrated
All benefits at a glance:
With the Tool Control System, the tools lie in chemical-resistant safety foam inserts with high-precision, three-dimensional cutouts.
Signal area yellow. A glance is enough to check that everything is complete: ""Yellow"" means that tools are missing.
Tool insert modular system Tool Control System (TCS) - safety integrated.
Chemical-resistant safety foam inserts with high-precision, three-dimensional cutouts.
Signal area yellow.
A glance is enough to check that everything is complete: ""Yellow"" means that tools are missing.",1/3 TCS-Einlage 530x350x40mm,"Werkzeugeinlagen-Baukastensystem Tool Control System (TCS) - Sicherheit integriert 
Alle Vorteile auf einen Blick: 
Beim Tool Control System liegen die Werkzeuge in chemikalienbeständigen Sicherheits-Schaumeinlagen mit hochpräzisen, dreidimensionalen Ausschnitten. 
Signalfläche gelb. Zur Überprüfung der Vollständigkeit genügt ein Blick: »Gelb« bedeutet, es fehlt Werkzeug. 
Werkzeugeinlagen-Baukastensystem Tool Control System (TCS) - Sicherheit integriert.
Chemikalienbeständige Sicherheits-Schaumeinlagen mit hochpräzisen, dreidimensionalen Ausschnitten.
Signalfläche gelb.
Zur Überprüfung der Vollständigkeit genügt ein Blick: »Gelb« bedeutet, es fehlt Werkzeug.",1/3 insert TCS 530x350x40mm,"Système modulaire d'insertion d'outils Tool Control System (TCS) - sécurité intégrée
Tous les avantages en un coup d'œil :
Avec le Tool Control System, les outils se trouvent dans des inserts en mousse de sécurité résistants aux produits chimiques avec des découpes tridimensionnelles de haute précision.
Zone de signalisation jaune. Un coup d'œil suffit pour vérifier que tout est complet : « Jaune » signifie qu'il manque des outils.
Système modulaire d'insertion d'outils Tool Control System (TCS) - sécurité intégrée.
Inserts en mousse de sécurité résistants aux produits chimiques avec découpes tridimensionnelles de haute précision.
Zone de signalisation jaune.
Un coup d'œil suffit pour vérifier que tout est complet : « Jaune » signifie qu'il manque des outils.",الدرج 1/3 TCS 530x350x40mm,"نظام التحكم في نظام التحكم في نظام التحكم في الأدوات (TCS) - السلامة المتكاملة
كل المزايا في لمحة:
مع نظام التحكم في الأدوات ، توجد الأدوات في رغاوي السلامة المقاومة للمواد الكيميائية مع قواطع ثلاثية الأبعاد عالية الدقة.
منطقة العلامات الصفراء. نظرة كافية للتحقق من اكتمال كل شيء: ""الأصفر"" يعني أن الأدوات مفقودة.
نظام التحكم في نظام التحكم في نظام التحكم في الأدوات (TCS) - السلامة المتكاملة.
رغاوي السلامة المقاومة للعوامل الكيميائية ذات القاطعات ذات الأبعاد ذات الدقة العالية.
منطقة العلامات الصفراء.
نظرة كافية للتحقق من اكتمال كل شيء: ""الأصفر"" يعني أن الأدوات مفقودة.",4018754330287,1,pc,TRUE,1.8532,350,40,530,0.24,stahlwille-61012750.jpg,,,103206_PDS_DURABLE_EN.pdf,,,,,,,,,,,39211900,DE,,1,1,1,1,,241,241,241,241,STANDARD,STANDARD,STANDARD,STANDARD,STANDARD,https://res.cloudinary.com/saas-ag/raw/upload/v1678979939/powerzone/mixins/powerzone_jsonschema_v1.json
BASIC,,Stahlwille,,,66400220,Crimping plier for non-insulated and tubular cable lugs 220mm,"For non-insulated cable lugs and tubular cable lugs with closed crimp sleeves. 
Unlockable autolock. 
Easy handling. 
Stripping and cutting device, refer to No 6966. 
Crimp shape: wavy.",Crimpzange für nicht isolierte Kabelschuhe und Rohrkabelschuhe 220 mm,"Für nicht isolierte Kabelschuhe und Rohrkabelschuhe mit geschlossener Crimphülse. 
Entriegelbare Zwangssperre. 
Leichte Handhabung. 
Abisolier- und Schneidvorrichtung siehe Nr. 6966. 
Crimpform: wellenförmig.",Pince à sertir pour cosses de câbles non isolées et tubulaires 220mm,"Pour cosses non isolées et cosses tubulaires à fût fermé. 
Verrouillage automatique avec possibilité de déblocage. 
Bonne maniabilité. 
Dispositif de dénudage et de coupe réf. 6966. 
Forme de sertissage: ondulé.",دبوس لتشديد المحطات للاشمئزاز 220 مم الأنبوبية capicorda,"ل non -isolated capicorda و capicorda الأنبوبية مع غمد تجعيد مغلق.
إمكانية فتح جهاز القفل القسري.
ممارسة التعامل.
للحصول على جهاز العزل وقطع انظر n. 6966.
مورما من التجعيد: متموج.",4018754210244,1,pc,TRUE,0.62602,140,50,300,0.554,6640_66400220.jpg,,,103206_PDS_DURABLE_EN.pdf,,,,,,,,,,,82032000,DE,,1,1,1,1,,240,240,240,240,STANDARD,STANDARD,STANDARD,STANDARD,STANDARD,https://res.cloudinary.com/saas-ag/raw/upload/v1678979939/powerzone/mixins/powerzone_jsonschema_v1.json
BASIC,,Stahlwille,,,66410220,Crimping plier for use with terminal sleeves with or without an insulating collar 220mm,"For use with terminal sleeves with or without an insulating collar in accordance with DIN 46228. 
unlockable autolock. 
easy handling. 
stripping and cutting device, refer to No 6966. 
crimp shape: trapezoidal.",Crimpzange für Aderendhülsen mit oder ohne Isolierkragen 220 mm,"Für Aderendhülsen mit und ohne Isolierkragen nach DIN 46228. 
Entriegelbare Zwangssperre. 
Leichte Handhabung. 
Abisolier- und Schneidvorrichtung siehe Nr. 6966. 
Crimpform: trapezförmig.",Pince à sertir pour cosses avec ou sans collier isolant 220mm,"Pour embouts de câblage avec et sans collerette, conformes à la norme DIN 46228. 
Verrouillage automatique avec possibilité de déblocage. 
Bonne maniabilité. 
Dispositif de dénudage et de coupe réf. 6966. 
Forme de sertissage: trapézoïdal.",دبوس للتجعيد للاستخدام مع الأكمام الطرفية مع أو بدون 220 ملم عزل طوق,"للمحطات مع وبدون عزل غمد في الدين 46228.
إمكانية فتح جهاز القفل القسري.
ممارسة التعامل.
للحصول على جهاز العزل وقطع انظر n. 6966.
شكل تجعيد :.",4018754210251,1,pc,TRUE,0.69495,140,50,300,0.615,6641_66410220.jpg,,,103206_PDS_DURABLE_EN.pdf,,,,,,,,,,,82032000,DE,,1,1,1,1,,251,251,251,251,STANDARD,STANDARD,STANDARD,STANDARD,STANDARD,https://res.cloudinary.com/saas-ag/raw/upload/v1678979939/powerzone/mixins/powerzone_jsonschema_v1.json
BASIC,,Stahlwille,,,67076000,Diagonal cutter with 2K handles,"With 2K handles.
ISO 9654.
Green (hard component), black (soft component).
Extended grip sleeves increase slip protection.
Ergonomic thumb rest improves handling of the pliers.
For demanding work in electronics/precision mechanics.
Durable, backlash-free box joint.
With double leaf spring for soft movements.
Cutting edges induction hardened to approx. 62 HRC.",Elektronik-Seitenschneider mit 2K-Griffen,"Mit 2K-Griffen.
DIN ISO 9654.
Grün (harte Komponente), schwarz (weiche Komponente).
Verlängerte Griffhüllen erhöhen den Abrutschschutz.
Ergonomische Ablage des Daumens verbessert die Handhabung der Zange.
Für anspruchsvolle Arbeiten in Elektronik/Feinmechanik.
Langlebiges, spielfreies, durchgestecktes Gelenk.
Mit Doppelblattfeder für weiche Bewegungen.
Schneiden induktiv gehärtet bis auf ca. 62 HRC.",Pince coupante latérale électronique avec poignées 2K,"Avec poignées 2K.
ISO 9654.
Vert (composant dur), noir (composant mou).
Les manchons à prise étendue augmentent la protection contre le glissement.
Le repose-pouce ergonomique améliore la prise en main de la pince.
Pour les travaux exigeants en électronique/mécanique de précision.
Joint de boîte durable et sans jeu.
Avec ressort à double lame pour des mouvements doux.
Tranchants trempés par induction à environ 62 HRC.",قواطع قطرية للإلكترونيات مع مقابض 2K,"مع مقابض 2K.
ISO 9654.
أخضر (مكون صلب) ، أسود (مكون ناعم).
الأكمام ذات المقبس الواسع تزيد من الحماية غير المنقولة.
يحسن العنوان المريح من التعامل مع الزردية.
للمطالبة بالعمل في إلكترونيات/ميكانيكا الدقة.
مقاومة وبدون تشغيل صندوق.
مع قوس مزدوج للحركات الناعمة.
Taglienti temprati الحث إلى حوالي 62 HRC.",4018754333196,1,pc,TRUE,0.08136,80,18,120,0.072,67076000.jpg,,,EN_FloorMarkings_INS.pdf,,,,,,,,,,,82032000,DE,,1,1,1,1,,121,121,121,121,STANDARD,STANDARD,STANDARD,STANDARD,STANDARD,https://res.cloudinary.com/saas-ag/raw/upload/v1678979939/powerzone/mixins/powerzone_jsonschema_v1.json
BASIC,,Stahlwille,,,67086000,Mini electronic diagonal cutter with 2K handles,"With 2K handles.
Green (hard component), black (soft component).
Extended grip sleeves increase slip protection.
Ergonomic thumb rest improves handling of the pliers.
ISO 9654.
For demanding work in electronics/precision mechanics.
small model
Durable, backlash-free box joint.
With double leaf spring for soft movements.
Cutting edges induction hardened to approx. 62 HRC.",Mini-Elektronik-Seitenschneider mit 2K-Griffen,"Mit 2K-Griffen.
Grün (harte Komponente), schwarz (weiche Komponente).
Verlängerte Griffhüllen erhöhen den Abrutschschutz.
Ergonomische Ablage des Daumens verbessert die Handhabung der Zange.
DIN ISO 9654.
Für anspruchsvolle Arbeiten in Elektronik/Feinmechanik.
Kleines Modell.
Langlebiges, spielfreies, durchgestecktes Gelenk.
Mit Doppelblattfeder für weiche Bewegungen.
Schneiden induktiv gehärtet bis auf ca. 62 HRC.",Mini pince coupante latérale électronique avec poignées 2K,"Avec poignées 2K.
Vert (composant dur), noir (composant mou).
Les manchons à prise étendue augmentent la protection contre le glissement.
Le repose-pouce ergonomique améliore la prise en main de la pince.
ISO 9654.
Pour les travaux exigeants en électronique/mécanique de précision.
petit modèle
Joint de boîte durable et sans jeu.
Avec ressort à double lame pour des mouvements doux.
Tranchants trempés par induction à environ 62 HRC.",قواطع قطرية إلكترونية صغيرة مع مقابض 2K,"مع مقابض 2K.
أخضر (مكون صلب) ، أسود (مكون ناعم).
الأكمام ذات المقبس الواسع تزيد من الحماية غير المنقولة.
يحسن العنوان المريح من التعامل مع الزردية.
ISO 9654.
للمطالبة بالعمل في إلكترونيات/ميكانيكا الدقة.
نموذج صغير
مقاومة وبدون تشغيل صندوق.
مع قوس مزدوج للحركات الناعمة.
Taglienti temprati الحث إلى حوالي 62 HRC.",4018754333202,1,pc,TRUE,0.07006,100,18,115,0.062,6708_Elektronik_Seitenschneider_67086000.jpg,,,EN_FloorMarkings_INS.pdf,,,,,,,,,,,82032000,DE,,1,1,1,1,,131,131,131,131,STANDARD,STANDARD,STANDARD,STANDARD,STANDARD,https://res.cloudinary.com/saas-ag/raw/upload/v1678979939/powerzone/mixins/powerzone_jsonschema_v1.json
BASIC,,Stahlwille,,,67096000,Electronics end cutter with 2K handles,"With 2K handles.
Green (hard component), black (soft component).
Extended grip sleeves increase slip protection.
Ergonomic thumb rest improves handling of the pliers.
ISO 9654.
For demanding work in electronics/precision mechanics.
Durable, backlash-free box joint.
With double leaf spring for soft movements.
Cutting edges induction hardened to approx. 62 HRC.",Elektronik-Vornschneider mit 2K-Griffen,"Mit 2K-Griffen.
Grün (harte Komponente), schwarz (weiche Komponente).
Verlängerte Griffhüllen erhöhen den Abrutschschutz.
Ergonomische Ablage des Daumens verbessert die Handhabung der Zange.
DIN ISO 9654.
Für anspruchsvolle Arbeiten in Elektronik/Feinmechanik.
Langlebiges, spielfreies, durchgestecktes Gelenk.
Mit Doppelblattfeder für weiche Bewegungen.
Schneiden induktiv gehärtet bis auf ca. 62 HRC.",Précoupeur électronique avec poignées 2K,"Avec poignées 2K.
Vert (composant dur), noir (composant mou).
Les manchons à prise étendue augmentent la protection contre le glissement.
Le repose-pouce ergonomique améliore la prise en main de la pince.
ISO 9654.
Pour les travaux exigeants en électronique/mécanique de précision.
Joint de boîte durable et sans jeu.
Avec ressort à double lame pour des mouvements doux.
Tranchants trempés par induction à environ 62 HRC.",القاطع الإلكترونية مع مقابض 2K,"مع مقابض 2K.
أخضر (مكون صلب) ، أسود (مكون ناعم).
الأكمام ذات المقبس الواسع تزيد من الحماية غير المنقولة.
يحسن العنوان المريح من التعامل مع الزردية.
ISO 9654.
للمطالبة بالعمل في إلكترونيات/ميكانيكا الدقة.
مقاومة وبدون تشغيل صندوق.
مع قوس مزدوج للحركات الناعمة.
Taglienti temprati الحث إلى حوالي 62 HRC.",4018754333219,1,pc,TRUE,0.0904,90,18,120,0.08,67096000_Elektronik-Vornschneider_6709.jpg,,,EN_FloorMarkings_INS.pdf,,,,,,,,,,,82032000,DE,,1,1,1,1,,95,95,95,95,STANDARD,STANDARD,STANDARD,STANDARD,STANDARD,https://res.cloudinary.com/saas-ag/raw/upload/v1678979939/powerzone/mixins/powerzone_jsonschema_v1.json
BASIC,,Stahlwille,,,67106000,Electronic diagonal cutter with 2K handles,"With 2K handles.
Green (hard component), black (soft component).
Extended grip sleeves increase slip protection.
Ergonomic thumb rest improves handling of the pliers.
ISO 9654.
For demanding work in electronics/precision mechanics.
Long cutting edge, angled at 20°.
Durable, backlash-free box joint.
With double leaf spring for soft movements.
Cutting edges induction hardened to approx. 62 HRC.",Elektronik-Schrägschneider mit 2K-Griffen,"Mit 2K-Griffen.
Grün (harte Komponente), schwarz (weiche Komponente).
Verlängerte Griffhüllen erhöhen den Abrutschschutz.
Ergonomische Ablage des Daumens verbessert die Handhabung der Zange.
DIN ISO 9654.
Für anspruchsvolle Arbeiten in Elektronik/Feinmechanik.
Lange Schneide, 20° gewinkelt.
Langlebiges, spielfreies, durchgestecktes Gelenk.
Mit Doppelblattfeder für weiche Bewegungen.
Schneiden induktiv gehärtet bis auf ca. 62 HRC.",Pince coupante oblique pour l'électronique avec poignées 2K,"Avec poignées 2K.
Vert (composant dur), noir (composant mou).
Les manchons à prise étendue augmentent la protection contre le glissement.
Le repose-pouce ergonomique améliore la prise en main de la pince.
ISO 9654.
Pour les travaux exigeants en électronique/mécanique de précision.
Tranchant long, coudé à 20°.
Joint de boîte durable et sans jeu.
Avec ressort à double lame pour des mouvements doux.
Tranchants trempés par induction à environ 62 HRC.",أحجام قطرية إلكترونية مع مقابض 2K,"مع مقابض 2K.
أخضر (مكون صلب) ، أسود (مكون ناعم).
الأكمام ذات المقبس الواسع تزيد من الحماية غير المنقولة.
يحسن العنوان المريح من التعامل مع الزردية.
ISO 9654.
للمطالبة بالعمل في إلكترونيات/ميكانيكا الدقة.
حافة الطويلة الطويلة ، بزاوية 20 درجة.
مقاومة وبدون تشغيل صندوق.
مع قوس مزدوج للحركات الناعمة.
Taglienti temprati الحث إلى حوالي 62 HRC.",4018754333226,1,pc,TRUE,0.08814,90,18,120,0.078,67096000_Elektronik-Vornschneider_6709.jpg,,,EN_FloorMarkings_INS.pdf,,,,,,,,,,,82032000,DE,,1,1,1,1,,84,84,84,84,STANDARD,STANDARD,STANDARD,STANDARD,STANDARD,https://res.cloudinary.com/saas-ag/raw/upload/v1678979939/powerzone/mixins/powerzone_jsonschema_v1.json
BASIC,,Bosch,,,607160501,"Compressed air drill with 10 mm keyed chuck, steel bore Ø 6 mm, 2800 rpm","Compressed air drill with 10 mm keyed chuck, steel hole Ø 6 mm, 2800 rpm.

The equipment includes:
Air connection 3 603 386 013
Keyed chuck 1 608 571 047","Druckluft-Bohrmaschine mit 10 mm Zahnkranzfutter, Stahlbohrung Ø 6 mm, 2800 U/min","Druckluftbohrmaschine mit 10 mm Zahnkranzbohrfutter, Stahlloch Ø 6 mm, 2800 U/min.

Zur Ausstattung gehören:
Luftanschluss 3 603 386 013
Zahnkranzfutter 1 608 571 047","Perceuse à air comprimé avec mandrin à clé 10 mm, alésage acier Ø 6 mm, 2800 tr/min","Perceuse à air comprimé avec mandrin à clé de 10 mm, trou en acier Ø 6 mm, 2800 tr/min.

L'équipement comprend :
Raccordement air 3 603 386 013
Mandrin à clé 1 608 571 047",مثقاب هواء مضغوط مع مغزل رف 10 مم ، Ø ثقب فولاذي 6 مم ، 2800 جم/دقيقة,"مثقاب هواء مضغوط مع مغزل رف 10 مم ، Ø ثقب فولاذي 6 مم ، 2800 جم/دقيقة.

تشمل المعدات:
تركيب الهواء 3 603 386 013
مغزل مدهون 1 608 571 047",3165140111133,1,pc,TRUE,2.3391,370,267,95,1.65,0607160501.jpg,,,,,,,,,,,,,,,,,1,1,1,1,,500,500,500,500,STANDARD,STANDARD,STANDARD,STANDARD,STANDARD,https://res.cloudinary.com/saas-ag/raw/upload/v1678979939/powerzone/mixins/powerzone_jsonschema_v1.json
BASIC,,Bosch,,,607160502,"Compressed air drill with keyless chuck 10 mm, steel hole Ø 6 mm, 2800 rpm","Compressed air drill with keyless chuck 10 mm, steel hole Ø 6 mm, 2800 rpm.

The equipment includes:
Air connection 3 603 386 013
Keyless chuck 2 608 572 067","Druckluft-Bohrmaschine mit Schnellspannbohrfutter 10 mm, Stahlloch Ø 6 mm, 2800 U/min","Druckluftbohrmaschine mit Schnellspannbohrfutter 10 mm, Stahlloch Ø 6 mm, 2800 U/min.

Zur Ausstattung gehören:
Luftanschluss 3 603 386 013
Schnellspannbohrfutter 2 608 572 067","Perceuse à air comprimé avec mandrin sans clé 10 mm, trou acier Ø 6 mm, 2800 tr/min","Perceuse à air comprimé avec mandrin sans clé 10 mm, trou acier Ø 6 mm, 2800 tr/min.

L'équipement comprend :
Raccordement air 3 603 386 013
Mandrin sans clé 2 608 572 067",مثقاب هواء مضغوط مع مغزل خدمة ذاتي 10 مم ، Ø ثقب الصلب 6 مم ، 2800 جم/دقيقة,"مثقاب هواء مضغوط مع مغزل خدمة ذاتي 10 مم ، Ø ثقب الصلب 6 مم ، 2800 جم/دقيقة.

تشمل المعدات:
تركيب الهواء 3 603 386 013
مغزل الخدمة الذاتي 2 608 572 067",3165140111140,1,pc,TRUE,2.3391,372,266,95,1.625,0607160502.jpg,,,,,,,,,,,,,,,,,1,1,1,1,,1,1,1,1,STANDARD,STANDARD,STANDARD,STANDARD,STANDARD,https://res.cloudinary.com/saas-ag/raw/upload/v1678979939/powerzone/mixins/powerzone_jsonschema_v1.json
BASIC,,Bosch,,,607160511,"Compressed air drill with 10 mm keyed chuck, steel hole Ø 10 mm, 2200 rpm, reversible","Compressed air drill with 10 mm keyed chuck, steel hole Ø 10 mm, 2200 rpm, reversible.
This version is also suitable for screwing.

The equipment includes:
Air connection 3 603 386 013
Keyed chuck 1 608 571 047","Druckluft-Bohrmaschine mit 10-mm-Zahnkranzbohrfutter, Stahlloch-Ø 10 mm, 2200 U/min, umschaltbar","Druckluft-Bohrmaschine mit 10 mm Zahnkranzfutter, Stahlloch Ø 10 mm, 2200 U/min, umschaltbar.
Diese Ausführung ist auch zum Schrauben geeignet.

Zur Ausstattung gehören:
Luftanschluss 3 603 386 013
Zahnkranzfutter 1 608 571 047","Perceuse à air comprimé avec mandrin à clé de 10 mm, trou en acier Ø 10 mm, 2200 tr/min, réversible","Perceuse à air comprimé avec mandrin à clé de 10 mm, trou en acier Ø 10 mm, 2200 tr/min, réversible.
Cette version convient également au vissage.

L'équipement comprend :
Raccordement air 3 603 386 013
Mandrin à clé 1 608 571 047",تدريبات الهواء المضغوطة مع مغزل رف 10 مم ، Ø منتدى الصلب 10 مم ، 2200 جم/دقيقة ، قابلة للعكس,"مثقاب هواء مضغوط مع مغزل رف 10 مم ، Ø منتدى الصلب 10 مم ، 2200 جم/دقيقة ، قابلة للعكس.
هذا الإصدار مناسب أيضًا للتثبيت.

تشمل المعدات:
تركيب الهواء 3 603 386 013
مغزل مدهون 1 608 571 047",3165140111157,1,pc,TRUE,1.84755,275,155,60,1.635,0607160511.jpg,,,,,,,,,,,,,,,,,1,1,1,1,,5,5,5,5,STANDARD,STANDARD,STANDARD,STANDARD,STANDARD,https://res.cloudinary.com/saas-ag/raw/upload/v1678979939/powerzone/mixins/powerzone_jsonschema_v1.json
